source,target,cor,P/N
F_Polycephalomyces,F_Penicillium,0.284477063,P
F_Ambrosiella,F_Penicillium,0.344366602,P
F_Podospora,F_Penicillium,0.364058206,P
F_Heliocephala,F_Penicillium,0.291463752,P
F_Inocybe,F_Penicillium,0.377013822,P
F_Gloiothele,F_Penicillium,0.282016862,P
F_Cintractia,F_Penicillium,0.278561715,P
F_Diploospora,F_Xeromyces,0.416354224,P
F_Myelochroa,F_Xeromyces,0.28271563,P
F_Meyerozyma,F_Xeromyces,0.275663703,P
F_Myriostoma,F_Xeromyces,0.28887766,P
F_Phellinidium,F_Xeromyces,0.303763883,P
F_Taiwanofungus,F_Xeromyces,0.346689068,P
F_Kriegeria,F_Xeromyces,0.277167551,P
F_Bullera,F_Xeromyces,0.308045675,P
F_Kalmanozyma,F_Xeromyces,0.275751776,P
F_Byssochlamys,F_Elaphomyces,0.301314267,P
F_Rasamsonia,F_Elaphomyces,0.309462545,P
F_Rhynchosporium,F_Elaphomyces,0.308342105,P
F_Spizellomyces,F_Elaphomyces,0.338278012,P
F_Rasamsonia,F_Byssochlamys,0.451349597,P
F_Lichtheimia,F_Byssochlamys,0.283327968,P
F_Mycotypha,F_Byssochlamys,0.285361142,P
F_Gymnoascus,F_Rasamsonia,0.345659875,P
F_Placopyrenium,F_Rasamsonia,0.32040843,P
F_Buellia,F_Rasamsonia,0.348500307,P
F_Thysanothecium,F_Rasamsonia,0.28974238,P
F_Platythecium,F_Rasamsonia,0.376208525,P
F_Ionomidotis,F_Rasamsonia,0.335402368,P
F_Marssonina,F_Rasamsonia,0.322610696,P
F_Eleutherascus,F_Rasamsonia,0.323983996,P
F_Parafuscosporella,F_Rasamsonia,0.325765325,P
F_Hypocrella,F_Rasamsonia,0.283158269,P
F_Sporothrix,F_Rasamsonia,0.290488644,P
F_Podospora,F_Rasamsonia,0.27545476,P
F_Agaricus,F_Rasamsonia,0.361280474,P
F_Inocybe,F_Rasamsonia,0.318826327,P
F_Guyanagaster,F_Rasamsonia,0.323915909,P
F_Heterobasidion,F_Rasamsonia,0.315952881,P
F_Bannozyma,F_Rasamsonia,0.290951912,P
F_Spizellomyces,F_Rasamsonia,0.278084013,P
F_Vavraia,F_Rasamsonia,0.285417795,P
F_Halteromyces,F_Rasamsonia,0.326118841,P
F_Mycotypha,F_Rasamsonia,0.367462865,P
F_Cystofilobasidium,F_Thermomyces,0.286638421,P
F_Melanopsichium,F_Thermomyces,0.30384205,P
F_Sclerotinia,F_Emmonsia,0.285702676,P
F_Ascotricha,F_Emmonsia,0.319315769,P
F_Lopharia,F_Histoplasma,0.286613408,P
F_Thysanothecium,F_Trichophyton,0.317025538,P
F_Llimoniella,F_Trichophyton,0.281309269,P
F_Trametes,F_Trichophyton,0.311482319,P
F_Archaeospora,F_Trichophyton,0.279438266,P
F_Gigaspora,F_Trichophyton,0.317753791,P
F_Leptogium,F_Gymnoascus,0.288121693,P
F_Meyerozyma,F_Gymnoascus,0.299549378,P
F_Groenewaldozyma,F_Gymnoascus,0.319510341,P
F_Agaricus,F_Gymnoascus,0.351187228,P
F_Meira,F_Gymnoascus,0.481804807,P
F_Cintractia,F_Gymnoascus,0.300663744,P
F_Encephalitozoon,F_Gymnoascus,0.275518411,P
F_Tieghemiomyces,F_Gymnoascus,0.341157069,P
F_Heterobasidion,F_Uncinocarpus,0.334096948,P
F_Myelochroa,F_Diploospora,0.346004623,P
F_Lachnella,F_Diploospora,0.284414192,P
F_Placocarpus,F_Geomyces,0.348811549,P
F_Inocybe,F_Geomyces,0.344286697,P
F_Cyathus,F_Geomyces,0.29053756,P
F_Taiwanofungus,F_Geomyces,0.28059501,P
F_Tortispora,F_Paracoccidioides,0.322335718,P
F_Nakaseomyces,F_Rhynchostoma,0.278662586,P
F_Amanita,F_Rhynchostoma,0.31382593,P
F_Tritirachium,F_Endocarpon,0.329229145,P
F_Phycomyces,F_Endocarpon,0.300341129,P
F_Lopharia,F_Heteroplacidium,0.304459584,P
F_Sarcodon,F_Heteroplacidium,0.294765703,P
F_Porpomyces,F_Heteroplacidium,0.300112603,P
F_Pseudogymnoascus,F_Placidium,0.275827379,N
F_Ascitendus,F_Placidium,0.318282269,P
F_Hypsizygus,F_Placidium,0.308414573,P
F_Schizophyllum,F_Placidium,0.378547247,P
F_Sistotrema,F_Placidium,0.438629226,P
F_Hydnochaete,F_Placidium,0.305805098,P
F_Boothiomyces,F_Placidium,0.401307426,P
F_Synchytrium,F_Placidium,0.292817467,P
F_Vittaforma,F_Placidium,0.355005463,P
F_Claroideoglomus,F_Placidium,0.418573539,P
F_Placopyrenium,F_Placocarpus,0.378491303,P
F_Buellia,F_Placocarpus,0.38132445,P
F_Dactylina,F_Placocarpus,0.287296927,P
F_Hypogymnia,F_Placocarpus,0.2765764,P
F_Platythecium,F_Placocarpus,0.362025135,P
F_Leptogium,F_Placocarpus,0.31454493,P
F_Clonostachys,F_Placocarpus,0.275533038,P
F_Graphium,F_Placocarpus,0.288956958,P
F_Ambrosiella,F_Placocarpus,0.27706244,P
F_Esteya,F_Placocarpus,0.293343971,P
F_Podospora,F_Placocarpus,0.280354985,P
F_Saitoella,F_Placocarpus,0.313616899,P
F_Inocybe,F_Placocarpus,0.336809499,P
F_Boletus,F_Placocarpus,0.319444169,P
F_Gloiothele,F_Placocarpus,0.286870627,P
F_Vavraia,F_Placocarpus,0.358585505,P
F_Encephalitozoon,F_Placocarpus,0.306704477,P
F_Buellia,F_Placopyrenium,0.345851823,P
F_Dactylina,F_Placopyrenium,0.310010634,P
F_Leptogium,F_Placopyrenium,0.333145093,P
F_Phlyctis,F_Placopyrenium,0.310956923,P
F_Chlorociboria,F_Placopyrenium,0.313269063,P
F_Ionomidotis,F_Placopyrenium,0.274623946,P
F_Suhomyces,F_Placopyrenium,0.441104488,P
F_Kazachstania,F_Placopyrenium,0.281651074,P
F_Starmerella,F_Placopyrenium,0.324712897,P
F_Ambrosiella,F_Placopyrenium,0.400868441,P
F_Esteya,F_Placopyrenium,0.373471888,P
F_Podospora,F_Placopyrenium,0.292024917,P
F_Heliocephala,F_Placopyrenium,0.357533487,P
F_Inocybe,F_Placopyrenium,0.329230324,P
F_Gloiothele,F_Placopyrenium,0.371611611,P
F_Cryptococcus,F_Placopyrenium,0.423353907,P
F_Encephalitozoon,F_Placopyrenium,0.289635447,P
F_Phyllopsora,F_Psoroglaena,0.297681305,P
F_Medeolaria,F_Psoroglaena,0.490601696,P
F_Zygosaccharomyces,F_Psoroglaena,0.292439471,P
F_Kuraishia,F_Psoroglaena,0.307858645,P
F_Coccodiella,F_Psoroglaena,0.331134401,P
F_Hesperomyces,F_Verrucaria,0.297979461,P
F_Myriolecis,F_Verrucaria,0.278354809,P
F_Purpureocillium,F_Verrucaria,0.282976639,P
F_Lyophyllum,F_Verrucaria,0.275282339,P
F_Gloiothele,F_Verrucaria,0.461272474,P
F_Cryptococcus,F_Verrucaria,0.288938797,P
F_Tieghemiomyces,F_Verrucaria,0.475728888,P
F_Pleuroascus,F_Verrucula,0.407746532,P
F_Pseudogymnoascus,F_Verrucula,0.333241497,P
F_Phomopsis,F_Verrucula,0.300900188,P
F_Septobasidium,F_Verrucula,0.317422984,P
F_Rhizoctonia,F_Gloeandromyces,0.303479374,P
F_Rigidoporus,F_Gloeandromyces,0.275721486,P
F_Phycomyces,F_Gloeandromyces,0.311206428,P
F_Suhomyces,F_Hesperomyces,0.304050496,P
F_Yarrowia,F_Hesperomyces,0.286051045,P
F_Kuraishia,F_Rickia,0.299022364,P
F_Rinodina,F_Pleopsidium,0.293145828,P
F_Dactylina,F_Buellia,0.398487833,P
F_Platythecium,F_Buellia,0.652176754,P
F_Phlyctis,F_Buellia,0.294337794,P
F_Ionomidotis,F_Buellia,0.289208535,P
F_Rhexocercosporidium,F_Buellia,0.275643375,P
F_Suhomyces,F_Buellia,0.346041028,P
F_Kazachstania,F_Buellia,0.376225159,P
F_Clonostachys,F_Buellia,0.320997859,P
F_Fusarium,F_Buellia,0.319657183,P
F_Graphium,F_Buellia,0.329878819,P
F_Ambrosiella,F_Buellia,0.52300803,P
F_Esteya,F_Buellia,0.326003437,P
F_Podospora,F_Buellia,0.593380099,P
F_Heliocephala,F_Buellia,0.299799685,P
F_Agaricus,F_Buellia,0.311250571,P
F_Inocybe,F_Buellia,0.603354979,P
F_Boletus,F_Buellia,0.557564482,P
F_Botryobasidium,F_Buellia,0.307794069,P
F_Myriostoma,F_Buellia,0.292370809,P
F_Gloiothele,F_Buellia,0.277833612,P
F_Bannozyma,F_Buellia,0.371254191,P
F_Cryptococcus,F_Buellia,0.339593272,P
F_Cintractia,F_Buellia,0.298194546,P
F_Vittaforma,F_Buellia,0.316825304,N
F_Vavraia,F_Buellia,0.5374054,P
F_Encephalitozoon,F_Buellia,0.436187215,P
F_Rhizophagus,F_Buellia,0.27768202,P
F_Podosphaera,F_Calicium,0.273686035,P
F_Articulospora,F_Calicium,0.289344503,P
F_Leucopaxillus,F_Calicium,0.292786789,P
F_Leucosporidium,F_Calicium,0.360131087,P
F_Pileolaria,F_Calicium,0.321612886,P
F_Usnea,F_Physcia,0.366837842,P
F_Dentipellis,F_Physcia,0.281464193,P
F_Leucosporidium,F_Physcia,0.281343399,P
F_Trichosporon,F_Physconia,0.317207416,P
F_Lachnellula,F_Rinodina,0.286361228,P
F_Kluyveromyces,F_Rinodina,0.298102024,P
F_Phruensis,F_Rinodina,0.304446651,P
F_Hypocrella,F_Rinodina,0.410369272,P
F_Archaeospora,F_Rinodina,0.299687676,P
F_Glomus,F_Rinodina,0.285285167,P
F_Dactylina,F_Thysanothecium,0.30764837,P
F_Sclerotinia,F_Thysanothecium,0.274834291,P
F_Verticillium,F_Thysanothecium,0.310972947,P
F_Hypocrella,F_Thysanothecium,0.291127118,P
F_Blackwellomyces,F_Thysanothecium,0.291305067,P
F_Cornuvesica,F_Thysanothecium,0.363296346,P
F_Sporothrix,F_Thysanothecium,0.293251908,P
F_Heliocephala,F_Thysanothecium,0.3071696,P
F_Inocybe,F_Thysanothecium,0.34301511,P
F_Boletus,F_Thysanothecium,0.279153864,P
F_Gloiothele,F_Thysanothecium,0.274513469,P
F_Peltula,F_Lecanora,0.275884071,P
F_Parafuscosporella,F_Lecanora,0.283100329,P
F_Blackwellomyces,F_Lecanora,0.277175138,P
F_Boletus,F_Lecanora,0.375503627,P
F_Blastobotrys,F_Myriolecis,0.351863224,P
F_Graphium,F_Myriolecis,0.299661224,P
F_Lyophyllum,F_Myriolecis,0.326802154,P
F_Reniforma,F_Myriolecis,0.277255209,P
F_Platythecium,F_Dactylina,0.358545621,P
F_Sclerotinia,F_Dactylina,0.284005368,P
F_Clonostachys,F_Dactylina,0.290607111,P
F_Graphium,F_Dactylina,0.33555127,P
F_Ambrosiella,F_Dactylina,0.307092025,P
F_Podospora,F_Dactylina,0.283614142,P
F_Heliocephala,F_Dactylina,0.32822247,P
F_Inocybe,F_Dactylina,0.285055765,P
F_Boletus,F_Dactylina,0.339233435,P
F_Myriostoma,F_Dactylina,0.326972871,P
F_Gloiothele,F_Dactylina,0.315757202,P
F_Cryptococcus,F_Dactylina,0.336662706,P
F_Anthracoidea,F_Dactylina,0.274467083,P
F_Cintractia,F_Dactylina,0.393911635,P
F_Microallomyces,F_Dactylina,0.410731459,P
F_Gigaspora,F_Dactylina,0.298698561,P
F_Rhizophagus,F_Dactylina,0.290198913,P
F_Mortierella,F_Dactylina,0.289550107,N
F_Medeolaria,F_Evernia,0.346112833,P
F_Coronophora,F_Evernia,0.287280422,P
F_Polyporoletus,F_Hypogymnia,0.280631772,P
F_Millerozyma,F_Myelochroa,0.396079703,P
F_Microallomyces,F_Myelochroa,0.284798853,P
F_Torulaspora,F_Parmelia,0.292894219,P
F_Rhizophydium,F_Parmelia,0.293117612,P
F_Verticillium,F_Parmotrema,0.295439793,P
F_Serpula,F_Parmotrema,0.27625032,P
F_Phellopilus,F_Parmotrema,0.296695798,P
F_Brevistachys,F_Usnea,0.283497417,P
F_Tritirachium,F_Usnea,0.277740595,P
F_Millerozyma,F_Bacidia,0.275181049,P
F_Brettanomyces,F_Bacidia,0.335838115,P
F_Phruensis,F_Bacidia,0.296663031,P
F_Echinusitheca,F_Bacidia,0.344880643,P
F_Lyophyllum,F_Bacidia,0.298462547,P
F_Phycomyces,F_Bacidia,0.314094673,P
F_Tieghemiomyces,F_Bacidia,0.278920127,P
F_Microcalicium,F_Phyllopsora,0.323166207,P
F_Umbilicaria,F_Phyllopsora,0.346105906,P
F_Velutarina,F_Phyllopsora,0.312995055,P
F_Medeolaria,F_Phyllopsora,0.517850324,P
F_Hyalorbilia,F_Phyllopsora,0.366988067,P
F_Yarrowia,F_Phyllopsora,0.423726931,P
F_Clavispora,F_Phyllopsora,0.351516694,P
F_Metschnikowia,F_Phyllopsora,0.505967051,P
F_Wickerhamomyces,F_Phyllopsora,0.279101721,P
F_Zygosaccharomyces,F_Phyllopsora,0.378589692,P
F_Pochonia,F_Phyllopsora,0.496125283,P
F_Polycephalomyces,F_Phyllopsora,0.525988455,P
F_Fibulobasidium,F_Phyllopsora,0.310209286,P
F_Saitozyma,F_Phyllopsora,0.359748996,P
F_Boothiomyces,F_Phyllopsora,0.327564746,P
F_Batrachochytrium,F_Phyllopsora,0.359001983,P
F_Gonapodya,F_Phyllopsora,0.339239579,P
F_Septoglomus,F_Phyllopsora,0.318289267,P
F_Lobosporangium,F_Phyllopsora,0.33105144,P
F_Backusella,F_Phyllopsora,0.410844508,P
F_Neozygites,F_Phyllopsora,0.403704289,P
F_Archaeospora,F_Porpidia,0.337083609,P
F_Phaffomyces,F_Gomphillus,0.286510031,P
F_Brevistachys,F_Gomphillus,0.29604763,P
F_Pileolaria,F_Gomphillus,0.315116994,P
F_Dactylaria,F_Graphis,0.28467859,P
F_Rhexocercosporidium,F_Platythecium,0.329962757,P
F_Cyberlindnera,F_Platythecium,0.282765458,P
F_Kazachstania,F_Platythecium,0.309889511,P
F_Parafuscosporella,F_Platythecium,0.312110995,P
F_Clonostachys,F_Platythecium,0.327092178,P
F_Graphium,F_Platythecium,0.345000395,P
F_Ambrosiella,F_Platythecium,0.555549229,P
F_Esteya,F_Platythecium,0.311104683,P
F_Podospora,F_Platythecium,0.570155719,P
F_Agaricus,F_Platythecium,0.341023896,P
F_Inocybe,F_Platythecium,0.501580171,P
F_Boletus,F_Platythecium,0.600759622,P
F_Botryobasidium,F_Platythecium,0.277067533,P
F_Myriostoma,F_Platythecium,0.282040425,P
F_Gloiothele,F_Platythecium,0.349303599,P
F_Heterogastridium,F_Platythecium,0.299481213,P
F_Bannozyma,F_Platythecium,0.427199272,P
F_Vittaforma,F_Platythecium,0.288720851,N
F_Vavraia,F_Platythecium,0.466792582,P
F_Encephalitozoon,F_Platythecium,0.371401939,P
F_Rhizophagus,F_Platythecium,0.30900052,P
F_Grosmannia,F_Gyalecta,0.27494635,P
F_Paraglomus,F_Petractis,0.281329299,P
F_Hypsizygus,F_Coccocarpia,0.303593305,P
F_Phaffomyces,F_Spilonema,0.276464518,P
F_Purpureocillium,F_Spilonema,0.443561146,P
F_Eleutherascus,F_Collema,0.318120033,P
F_Eleutherascus,F_Leptogium,0.360770726,P
F_Sugiyamaella,F_Leptogium,0.298677161,P
F_Graphium,F_Leptogium,0.343951916,P
F_Ambrosiella,F_Leptogium,0.289572744,P
F_Heliocephala,F_Leptogium,0.384470338,P
F_Hamiltosporidium,F_Leptogium,0.276524612,P
F_Tieghemiomyces,F_Leptogium,0.319560277,P
F_Lipomyces,F_Nephroma,0.280014825,P
F_Velutarina,F_Microcalicium,0.370715202,P
F_Medeolaria,F_Microcalicium,0.432243726,P
F_Hyalorbilia,F_Microcalicium,0.292776306,P
F_Yarrowia,F_Microcalicium,0.277911594,P
F_Metschnikowia,F_Microcalicium,0.390969035,P
F_Wickerhamomyces,F_Microcalicium,0.274573413,P
F_Zygosaccharomyces,F_Microcalicium,0.37722427,P
F_Pochonia,F_Microcalicium,0.348749645,P
F_Xenoacremonium,F_Microcalicium,0.298586353,P
F_Polycephalomyces,F_Microcalicium,0.335159515,P
F_Malassezia,F_Microcalicium,0.306143463,P
F_Batrachochytrium,F_Microcalicium,0.353421435,P
F_Gonapodya,F_Microcalicium,0.309657945,P
F_Claroideoglomus,F_Microcalicium,0.301511044,P
F_Backusella,F_Microcalicium,0.421812671,P
F_Neozygites,F_Microcalicium,0.316539389,P
F_Debaryomyces,F_Ochrolechia,0.328603057,P
F_Tretomyces,F_Loxosporopsis,0.284212849,P
F_Cystobasidium,F_Loxosporopsis,0.29750682,P
F_Purpureocillium,F_Loxospora,0.287160194,P
F_Saitoella,F_Loxospora,0.287271035,P
F_Reniforma,F_Fuscidea,0.326140853,P
F_Mitosporidium,F_Lasallia,0.291602798,P
F_Velutarina,F_Umbilicaria,0.400078261,P
F_Medeolaria,F_Umbilicaria,0.334385268,P
F_Hyalorbilia,F_Umbilicaria,0.310072729,P
F_Yarrowia,F_Umbilicaria,0.35787739,P
F_Kodamaea,F_Umbilicaria,0.364128478,P
F_Wickerhamomyces,F_Umbilicaria,0.276536855,P
F_Zygosaccharomyces,F_Umbilicaria,0.29811489,P
F_Ascitendus,F_Umbilicaria,0.321678807,P
F_Pochonia,F_Umbilicaria,0.308235515,P
F_Polycephalomyces,F_Umbilicaria,0.40349855,P
F_Hypoxylon,F_Umbilicaria,0.274284475,P
F_Hypsizygus,F_Umbilicaria,0.338300108,P
F_Boothiomyces,F_Umbilicaria,0.36833832,P
F_Claroideoglomus,F_Umbilicaria,0.39625609,P
F_Backusella,F_Umbilicaria,0.344111348,P
F_Purpureocillium,F_Phlyctis,0.29431139,P
F_Esteya,F_Phlyctis,0.307540125,P
F_Inocybe,F_Phlyctis,0.295522085,P
F_Postia,F_Phlyctis,0.291790921,P
F_Infundibura,F_Phlyctis,0.296260355,P
F_Bannozyma,F_Phlyctis,0.295083757,P
F_Mycotypha,F_Phlyctis,0.276063759,P
F_Tieghemiomyces,F_Phlyctis,0.420077203,P
F_Arthrobotrys,F_Phaeopyxis,0.310606745,P
F_Hypocrella,F_Phaeopyxis,0.296957853,P
F_Ugola,F_Phaeopyxis,0.436555828,P
F_Leucopaxillus,F_Phaeopyxis,0.305809681,P
F_Macrohyporia,F_Phaeopyxis,0.345937151,P
F_Leucocortinarius,F_Podosphaera,0.317843914,P
F_Halteromyces,F_Podosphaera,0.29177128,P
F_Medeolaria,F_Velutarina,0.303812329,P
F_Hyalorbilia,F_Velutarina,0.359750926,P
F_Metschnikowia,F_Velutarina,0.317239805,P
F_Zygosaccharomyces,F_Velutarina,0.392052397,P
F_Ascitendus,F_Velutarina,0.32563365,P
F_Pochonia,F_Velutarina,0.321679266,P
F_Polycephalomyces,F_Velutarina,0.380904701,P
F_Tulostoma,F_Velutarina,0.288258941,P
F_Wolfiporia,F_Velutarina,0.32265673,P
F_Ustilago,F_Velutarina,0.357759493,P
F_Boothiomyces,F_Velutarina,0.333712672,P
F_Batrachochytrium,F_Velutarina,0.379624883,P
F_Gonapodya,F_Velutarina,0.298787633,P
F_Claroideoglomus,F_Velutarina,0.326427532,P
F_Lobosporangium,F_Velutarina,0.336097522,P
F_Backusella,F_Velutarina,0.357698503,P
F_Neozygites,F_Velutarina,0.314757763,P
F_Heliocephala,F_Chlorociboria,0.303528009,P
F_Inocybe,F_Chlorociboria,0.319401035,P
F_Vavraia,F_Chlorociboria,0.308918977,P
F_Tuber,F_Ionomidotis,0.300764084,P
F_Ambrosiella,F_Ionomidotis,0.288631649,P
F_Botryobasidium,F_Ionomidotis,0.320426018,P
F_Tieghemiomyces,F_Ionomidotis,0.306734928,P
F_Heliocephala,F_Marssonina,0.273925141,P
F_Tropicoporus,F_Marssonina,0.342262423,P
F_Polyporoletus,F_Marssonina,0.365731442,P
F_Hamiltosporidium,F_Marssonina,0.273417723,P
F_Vavraia,F_Marssonina,0.312502482,P
F_Halteromyces,F_Marssonina,0.326250215,P
F_Postia,F_Pezicula,0.336387361,P
F_Sporothrix,F_Articulospora,0.275015946,P
F_Fibulobasidium,F_Articulospora,0.299140512,P
F_Microallomyces,F_Articulospora,0.276180208,P
F_Pestalotiopsis,F_Llimoniella,0.279462118,P
F_Kwoniella,F_Llimoniella,0.296721842,P
F_Agaricus,F_Hyaloscypha,0.310799484,P
F_Gigaspora,F_Hyaloscypha,0.29840177,P
F_Tuber,F_Sclerotinia,0.2920761,P
F_Nakaseomyces,F_Sclerotinia,0.323487601,P
F_Clonostachys,F_Sclerotinia,0.315683568,P
F_Esteya,F_Sclerotinia,0.277800572,P
F_Torpedospora,F_Sclerotinia,0.308833817,P
F_Heliocephala,F_Sclerotinia,0.351034052,P
F_Inocybe,F_Sclerotinia,0.27428984,P
F_Myriostoma,F_Sclerotinia,0.295219711,P
F_Phragmotaenium,F_Sclerotinia,0.274069156,P
F_Hamiltosporidium,F_Sclerotinia,0.292237583,P
F_Tieghemiomyces,F_Sclerotinia,0.278727781,P
F_Peltula,F_Cadophora,0.28214399,P
F_Parathielavia,F_Cadophora,0.338115921,P
F_Pseudogymnoascus,F_Phialocephala,0.312728826,P
F_Millerozyma,F_Phialocephala,0.383084401,P
F_Guyanagaster,F_Phialocephala,0.364530545,P
F_Gymnosporangium,F_Phialocephala,0.348874561,P
F_Spizellomyces,F_Phialocephala,0.286581324,P
F_Austrosmittium,F_Phialocephala,0.277012798,P
F_Millerozyma,F_Rhexocercosporidium,0.312630615,P
F_Clonostachys,F_Rhexocercosporidium,0.314784273,P
F_Ambrosiella,F_Rhexocercosporidium,0.328714674,P
F_Boletus,F_Rhexocercosporidium,0.300837784,P
F_Hypochniciellum,F_Rhexocercosporidium,0.323084933,P
F_Apiotrichum,F_Rhexocercosporidium,0.344632351,P
F_Microallomyces,F_Rhexocercosporidium,0.295923202,P
F_Vittaforma,F_Rhexocercosporidium,0.286773916,N
F_Encephalitozoon,F_Rhexocercosporidium,0.283957718,P
F_Kondoa,F_Rhynchosporium,0.339952016,P
F_Anthracobia,F_Varicosporium,0.367239089,P
F_Komagataella,F_Varicosporium,0.277712236,P
F_Saccharomycopsis,F_Varicosporium,0.281427892,P
F_Furia,F_Varicosporium,0.276147148,P
F_Hyalorbilia,F_Medeolaria,0.328439274,P
F_Yarrowia,F_Medeolaria,0.382081295,P
F_Metschnikowia,F_Medeolaria,0.514566663,P
F_Wickerhamomyces,F_Medeolaria,0.354167776,P
F_Zygosaccharomyces,F_Medeolaria,0.483330941,P
F_Kuraishia,F_Medeolaria,0.294422637,P
F_Pochonia,F_Medeolaria,0.552801674,P
F_Polycephalomyces,F_Medeolaria,0.404076026,P
F_Coccodiella,F_Medeolaria,0.38195019,P
F_Tylopilus,F_Medeolaria,0.443660286,P
F_Batrachochytrium,F_Medeolaria,0.366033487,P
F_Gonapodya,F_Medeolaria,0.300135608,P
F_Rozella,F_Medeolaria,0.312569116,P
F_Lobosporangium,F_Medeolaria,0.276961245,P
F_Backusella,F_Medeolaria,0.525384416,P
F_Rhizopus,F_Medeolaria,0.32187062,P
F_Phlyctochytrium,F_Marthamyces,0.274771704,P
F_Gigaspora,F_Marthamyces,0.281835224,P
F_Dipsacomyces,F_Amorphotheca,0.276632565,P
F_Nakaseomyces,F_Pseudogymnoascus,0.317412708,P
F_Clavulina,F_Pseudogymnoascus,0.297011893,P
F_Tetrapisispora,F_Peltula,0.337500122,P
F_Hypocrella,F_Peltula,0.296375032,P
F_Serenomyces,F_Peltula,0.279899109,P
F_Ceraceomyces,F_Peltula,0.382139817,P
F_Boletus,F_Peltula,0.281611158,P
F_Myriostoma,F_Peltula,0.468104191,P
F_Phellopilus,F_Peltula,0.273664371,P
F_Daedalea,F_Peltula,0.288382184,P
F_Trametes,F_Peltula,0.39186922,P
F_Gloiothele,F_Peltula,0.347833555,P
F_Infundibura,F_Peltula,0.309589292,P
F_Pseudomicrostroma,F_Peltula,0.435329194,P
F_Apiotrichum,F_Peltula,0.32695664,P
F_Spizellomyces,F_Peltula,0.309554084,P
F_Mortierella,F_Peltula,0.294930862,N
F_Tieghemiomyces,F_Peltula,0.312737201,P
F_Protomyces,F_Arthrobotrys,0.315982949,P
F_Leucopaxillus,F_Arthrobotrys,0.309711187,P
F_Ceraceomyces,F_Arthrobotrys,0.283945013,P
F_Orphella,F_Arthrobotrys,0.324252215,P
F_Eleutherascus,F_Dactylaria,0.45481386,P
F_Parafuscosporella,F_Dactylaria,0.355852183,P
F_Sclerotium,F_Dactylaria,0.362195603,P
F_Bannozyma,F_Dactylaria,0.294387549,P
F_Orphella,F_Dactylaria,0.306145184,P
F_Yarrowia,F_Hyalorbilia,0.372483147,P
F_Metschnikowia,F_Hyalorbilia,0.274009188,P
F_Zygosaccharomyces,F_Hyalorbilia,0.278290981,P
F_Diutina,F_Hyalorbilia,0.29086709,P
F_Ascitendus,F_Hyalorbilia,0.283787626,P
F_Pochonia,F_Hyalorbilia,0.315348622,P
F_Polycephalomyces,F_Hyalorbilia,0.474119679,P
F_Hypsizygus,F_Hyalorbilia,0.320904829,P
F_Gonapodya,F_Hyalorbilia,0.353389031,P
F_Hyaloraphidium,F_Hyalorbilia,0.274926791,P
F_Lobosporangium,F_Hyalorbilia,0.363206646,P
F_Backusella,F_Hyalorbilia,0.294008129,P
F_Neozygites,F_Hyalorbilia,0.333033992,P
F_Volvariella,F_Orbilia,0.332166288,P
F_Coprinellus,F_Orbilia,0.283918921,P
F_Lipomyces,F_Ascodesmis,0.287979849,P
F_Luteoporia,F_Ascodesmis,0.27975914,P
F_Clonostachys,F_Eleutherascus,0.319725257,P
F_Pestalotiopsis,F_Eleutherascus,0.327414494,P
F_Vavraia,F_Eleutherascus,0.281918571,P
F_Tieghemiomyces,F_Eleutherascus,0.30423793,P
F_Orphella,F_Eleutherascus,0.277592872,P
F_Kodamaea,F_Anthracobia,0.361480091,P
F_Brevistachys,F_Anthracobia,0.309480799,P
F_Tulostoma,F_Anthracobia,0.278886896,P
F_Hypsizygus,F_Anthracobia,0.381891859,P
F_Pluteus,F_Anthracobia,0.282100562,P
F_Saitozyma,F_Anthracobia,0.275164503,P
F_Furia,F_Anthracobia,0.330380189,P
F_Esteya,F_Tuber,0.293804552,P
F_Hyphopichia,F_Candida,0.29872323,P
F_Saccharomycopsis,F_Candida,0.355602596,P
F_Ascitendus,F_Candida,0.279191658,P
F_Tulostoma,F_Candida,0.342398244,P
F_Sistotrema,F_Candida,0.302233905,P
F_Rhizophagus,F_Candida,0.313965931,P
F_Kuzuhaea,F_Candida,0.290295973,P
F_Agaricus,F_Debaryomyces,0.286707919,P
F_Coemansia,F_Debaryomyces,0.313608385,P
F_Saccharomycopsis,F_Hyphopichia,0.341338726,P
F_Tulostoma,F_Hyphopichia,0.387684893,P
F_Trametes,F_Meyerozyma,0.301890077,P
F_Infundibura,F_Meyerozyma,0.280000128,P
F_Meira,F_Meyerozyma,0.280210198,P
F_Pileolaria,F_Meyerozyma,0.288843494,P
F_Coronophora,F_Millerozyma,0.279439094,P
F_Hypocrella,F_Millerozyma,0.308910462,P
F_Agaricus,F_Millerozyma,0.280161997,P
F_Gymnosporangium,F_Millerozyma,0.284855125,P
F_Cintractia,F_Millerozyma,0.343738903,P
F_Microallomyces,F_Millerozyma,0.386764362,P
F_Tieghemiomyces,F_Millerozyma,0.403996201,P
F_Hypochniciellum,F_Scheffersomyces,0.348532154,P
F_Bullera,F_Scheffersomyces,0.333657877,P
F_Encephalitozoon,F_Scheffersomyces,0.317677206,P
F_Starmerella,F_Spathaspora,0.293608687,P
F_Daedalea,F_Spathaspora,0.321710083,P
F_Graphium,F_Suhomyces,0.307930365,P
F_Podospora,F_Suhomyces,0.314443219,P
F_Cyathus,F_Suhomyces,0.336522891,P
